Column1;t_idx;u_abs_eff_FLORIS;Ct_FLORIS;AI_FLORIS;TI_FLORIS;Power_FLORIS;power_OFF;time
1554;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03447E+15;4,38402E+15;4,09117E+16;6880
1555;7;5,76993E+15;9,00982E+14;3,42664E+14;1,01876E+16;1,66059E+16;1,52529E+16;6880
1556;8;6,13651E+15;8,93635E+15;3,36932E+15;1,05486E+16;2,00628E+16;1,85576E+16;6880
1557;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;6920
1558;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03568E+16;4,38402E+15;4,09117E+16;6920
1559;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03666E+16;4,38402E+15;4,09117E+16;6920
1560;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03356E+15;4,38402E+15;4,09117E+16;6920
1561;4;5,77388E+14;9,00879E+15;3,42583E+15;1,01364E+16;1,66392E+16;1,52867E+15;6920
1562;5;5,77819E+15;9,00767E+14;3,42494E+16;1,01891E+16;1,66757E+16;1,53237E+16;6920
1563;6;7,96193E+15;8,73457E+15;3,22136E+15;6,00015E+16;4,38402E+15;4,09117E+16;6920
1564;7;5,77692E+15;9,008E+15;3,4252E+14;1,01872E+16;1,66649E+16;1,53128E+16;6920
1565;8;6,14045E+15;8,93596E+15;3,36902E+15;1,05482E+15;2,01064E+16;1,85952E+15;6920
1566;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;6960
1567;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03569E+16;4,38402E+15;4,09117E+16;6960
1568;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03667E+15;4,38402E+15;4,09117E+16;6960
1569;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03356E+16;4,38402E+15;4,09117E+16;6960
1570;4;5,78164E+15;9,00677E+15;3,42423E+15;1,01859E+16;1,67048E+16;1,53533E+16;6960
1571;5;5,78623E+16;9,00558E+15;3,42328E+15;1,01887E+16;1,67436E+16;1,53928E+16;6960
1572;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03445E+15;4,38402E+15;4,09117E+16;6960
1573;7;5,7849E+15;9,00593E+15;3,42355E+15;1,01868E+16;1,67324E+16;1,53813E+15;6960
1574;8;6,1449E+15;8,93551E+15;3,36867E+16;1,05476E+15;2,01557E+16;1,86379E+16;6960
1575;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7000
1576;1;7,96193E+15;8,73457E+15;3,22136E+15;6,0357E+15;4,38402E+15;4,09117E+16;7000
1577;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03669E+16;4,38402E+15;4,09117E+16;7000
1578;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03355E+15;4,38402E+15;4,09117E+16;7000
1579;4;5,79047E+16;9,00448E+15;3,42241E+14;1,01854E+16;1,67795E+16;1,54294E+16;7000
1580;5;5,79534E+15;9,00321E+15;3,4214E+15;1,01882E+15;1,68207E+15;1,54715E+16;7000
1581;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03444E+15;4,38402E+15;4,09117E+16;7000
1582;7;5,79395E+15;9,00357E+15;3,42169E+16;1,01863E+16;1,68088E+16;1,54594E+16;7000
1583;8;6,14992E+15;8,93501E+15;3,36829E+16;1,05469E+15;2,02114E+15;1,86861E+16;7000
1584;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;7040
1585;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03572E+16;4,38402E+15;4,09117E+15;7040
1586;2;7,96193E+15;8,73457E+15;3,22136E+15;6,0367E+15;4,38402E+15;4,09117E+15;7040
1587;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03354E+16;4,38402E+15;4,09117E+15;7040
1588;4;5,80045E+16;9,00188E+15;3,42035E+14;1,01849E+15;1,68638E+16;1,55157E+16;7040
1589;5;5,80562E+15;9,00054E+15;3,41929E+15;1,01877E+16;1,69075E+16;1,55605E+16;7040
1590;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03443E+16;4,38402E+15;4,09117E+15;7040
1591;7;5,80415E+15;9,00092E+15;3,41959E+16;1,01858E+15;1,68951E+16;1,55478E+16;7040
1592;8;6,15022E+15;8,93498E+15;3,36827E+16;1,05463E+16;2,02147E+16;1,8689E+16;7040
1593;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7080
1594;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03573E+16;4,38402E+15;4,09117E+16;7080
1595;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03672E+15;4,38402E+15;4,09117E+16;7080
1596;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03353E+14;4,38402E+15;4,09117E+16;7080
1597;4;5,81166E+15;8,99897E+15;3,41805E+15;1,01843E+16;1,69585E+16;1,5613E+16;7080
1598;5;5,81712E+15;8,99755E+14;3,41692E+15;1,0187E+16;1,70047E+16;1,56606E+16;7080
1599;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03442E+16;4,38402E+15;4,09117E+16;7080
1600;7;5,80826E+14;8,99985E+15;3,41874E+15;1,01852E+15;1,69298E+16;1,55835E+16;7080
1601;8;6,15655E+15;8,93434E+15;3,36778E+16;1,05454E+16;2,02848E+16;1,87499E+16;7080
1602;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7120
1603;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03574E+16;4,38402E+15;4,09117E+16;7120
1604;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03673E+16;4,38402E+15;4,09117E+16;7120
1605;3;7,96193E+15;8,73457E+15;3,22136E+15;6,00008E+15;4,38402E+15;4,09117E+16;7120
1606;4;5,82418E+15;8,99571E+15;3,41548E+16;1,01835E+16;1,70644E+16;1,57223E+16;7120
1607;5;5,82994E+15;8,99421E+15;3,41429E+15;1,01863E+16;1,71131E+16;1,57727E+16;7120
1608;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03442E+15;4,38402E+15;4,09117E+16;7120
1609;7;5,82835E+13;8,99463E+15;3,41462E+16;1,01844E+16;1,70996E+16;1,57588E+16;7120
1610;8;6,16883E+15;8,93312E+15;3,36684E+15;1,05443E+16;2,04208E+16;1,88683E+16;7120
1611;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7160
1612;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03576E+16;4,38402E+15;4,09117E+16;7160
1613;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03675E+16;4,38402E+15;4,09117E+16;7160
1614;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03351E+15;4,38402E+15;4,09117E+16;7160
1615;4;5,8381E+15;8,9921E+15;3,41262E+15;1,01827E+16;1,71819E+16;1,58443E+16;7160
1616;5;5,84416E+15;8,99052E+14;3,41138E+15;1,01855E+16;1,72332E+16;1,58977E+16;7160
1617;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03441E+15;4,38402E+15;4,09117E+16;7160
1618;7;5,8425E+15;8,99095E+15;3,41172E+14;1,01836E+16;1,72192E+15;1,58831E+16;7160
1619;8;6,17656E+14;8,93234E+15;3,36625E+16;1,05433E+16;2,05065E+14;1,89432E+16;7160
1620;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;7200
1621;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03577E+15;4,38402E+15;4,09117E+15;7200
1622;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03677E+15;4,38402E+15;4,09117E+15;7200
1623;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03351E+16;4,38402E+15;4,09117E+15;7200
1624;4;5,85347E+15;8,9881E+15;3,40948E+16;1,01819E+16;1,73119E+15;1,59799E+16;7200
1625;5;5,85984E+15;8,98644E+15;3,40818E+15;1,01846E+16;1,73657E+16;1,60363E+16;7200
1626;6;7,96193E+15;8,73457E+15;3,22136E+15;6,0344E+16;4,38402E+15;4,09117E+15;7200
1627;7;5,85812E+15;8,98689E+15;3,40853E+15;1,01827E+16;1,73512E+15;1,60211E+16;7200
1628;8;6,18508E+14;8,93149E+15;3,3656E+15;1,0542E+16;2,06009E+16;1,90259E+16;7200
1629;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;7240
1630;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03578E+15;4,38402E+15;4,09117E+15;7240
1631;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03678E+16;4,38402E+15;4,09117E+15;7240
1632;3;7,96193E+15;8,73457E+15;3,22136E+15;6,0335E+15;4,38402E+15;4,09117E+15;7240
1633;4;5,87039E+15;8,9837E+15;3,40603E+16;1,01352E+16;1,74548E+16;1,61301E+16;7240
1634;5;5,87705E+15;8,98197E+15;3,40467E+16;1,01836E+16;1,75112E+16;1,61895E+15;7240
1635;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03439E+16;4,38402E+15;4,09117E+15;7240
1636;7;5,86835E+15;8,98423E+15;3,40644E+16;1,01818E+16;1,74377E+15;1,6112E+16;7240
1637;8;6,19444E+15;8,93056E+15;3,36488E+15;1,05407E+15;2,07046E+16;1,91171E+15;7240
1638;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7280
1639;1;7,96193E+15;8,73457E+15;3,22136E+15;6,0358E+15;4,38402E+15;4,09117E+16;7280
1640;2;7,96193E+15;8,73457E+15;3,22136E+15;6,0368E+15;4,38402E+15;4,09117E+16;7280
1641;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03349E+16;4,38402E+15;4,09117E+16;7280
1642;4;5,8889E+15;8,97889E+14;3,40226E+15;1,01799E+16;1,76113E+16;1,62942E+16;7280
1643;5;5,89586E+16;8,97708E+15;3,40084E+15;1,01826E+15;1,76702E+16;1,63551E+16;7280
1644;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03438E+15;4,38402E+15;4,09117E+16;7280
1645;7;5,89402E+16;8,97755E+15;3,40121E+16;1,01807E+16;1,76546E+16;1,6339E+15;7280
1646;8;6,20468E+15;8,92953E+15;3,3641E+16;1,05393E+16;2,08181E+16;1,92173E+15;7280
1647;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7320
1648;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03581E+15;4,38402E+15;4,09117E+16;7320
1649;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03682E+16;4,38402E+15;4,09117E+16;7320
1650;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03348E+16;4,38402E+15;4,09117E+16;7320
1651;4;5,90908E+15;8,97364E+15;3,39816E+16;1,01349E+16;1,77819E+15;1,64711E+15;7320
1652;5;5,91634E+15;8,97175E+15;3,39669E+15;1,01815E+16;1,78432E+16;1,6535E+16;7320
1653;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+16;4,38402E+15;4,09117E+16;7320
1654;7;5,91444E+15;8,97225E+15;3,39707E+16;1,01796E+16;1,78271E+16;1,65182E+16;7320
1655;8;6,21094E+15;8,92891E+15;3,36362E+13;1,05379E+16;2,08874E+16;1,92786E+16;7320
1656;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;7360
1657;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03583E+15;4,38402E+15;4,09117E+15;7360
1658;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03684E+15;4,38402E+15;4,09117E+15;7360
1659;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03348E+16;4,38402E+15;4,09117E+15;7360
1660;4;5,93098E+15;8,96794E+15;3,39372E+15;1,01776E+16;1,7967E+16;1,66645E+15;7360
1661;5;5,93852E+15;8,96598E+15;3,39219E+15;1,01804E+16;1,80307E+16;1,67314E+16;7360
1662;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03437E+16;4,38402E+15;4,09117E+15;7360
1663;7;5,93657E+14;8,96649E+14;3,39259E+15;1,01785E+16;1,80142E+16;1,67141E+16;7360
1664;8;6,22315E+15;8,92768E+15;3,36269E+16;1,05364E+16;2,10227E+16;1,93987E+16;7360
1665;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7400
1666;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03584E+15;4,38402E+15;4,09117E+16;7400
1667;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03686E+15;4,38402E+15;4,09117E+16;7400
1668;3;7,96193E+15;8,73457E+15;3,22136E+15;6,00008E+16;4,38402E+15;4,09117E+16;7400
1669;4;5,95465E+16;8,96179E+15;3,38894E+16;1,01347E+16;1,8167E+16;1,68753E+15;7400
1670;5;5,96246E+15;8,95976E+14;3,38736E+15;1,01792E+15;1,8233E+16;1,69453E+16;7400
1671;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03436E+15;4,38402E+15;4,09117E+16;7400
1672;7;5,96046E+15;8,96028E+15;3,38777E+15;1,01773E+15;1,82161E+16;1,69273E+16;7400
1673;8;6,24112E+15;8,92589E+15;3,36132E+16;1,05348E+16;2,12218E+14;1,95764E+16;7400
1674;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7440
1675;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03586E+16;4,38402E+15;4,09117E+16;7440
1676;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03688E+15;4,38402E+15;4,09117E+16;7440
1677;3;7,96193E+15;8,73457E+15;3,22136E+15;6,00008E+15;4,38402E+15;4,09117E+16;7440
1678;4;5,98012E+15;8,95517E+14;3,38381E+15;1,01347E+15;1,83822E+15;1,71042E+16;7440
1679;5;5,9882E+15;8,95307E+15;3,38218E+16;1,0178E+16;1,84505E+15;1,71773E+16;7440
1680;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03435E+16;4,38402E+15;4,09117E+16;7440
1681;7;5,98615E+15;8,9536E+15;3,3826E+15;1,01761E+16;1,84332E+16;1,71587E+16;7440
1682;8;6,2553E+15;8,92447E+15;3,36024E+15;1,05332E+16;2,13789E+16;1,97175E+16;7440
1683;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7480
1684;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03587E+16;4,38402E+15;4,09117E+16;7480
1685;2;7,96193E+15;8,73457E+15;3,22136E+15;6,0369E+15;4,38402E+15;4,09117E+16;7480
1686;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03345E+15;4,38402E+15;4,09117E+16;7480
1687;4;6,00742E+15;8,94926E+15;3,37924E+16;1,01741E+15;1,86325E+15;1,7352E+16;7480
1688;5;6,01576E+15;8,94842E+15;3,3786E+15;1,01768E+16;1,87249E+16;1,74282E+16;7480
1689;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03434E+16;4,38402E+15;4,09117E+16;7480
1690;7;6,01366E+15;8,94863E+15;3,37876E+15;1,01749E+16;1,87016E+16;1,7409E+15;7480
1691;8;6,26601E+15;8,9234E+15;3,35942E+16;1,05318E+16;2,14976E+15;1,98245E+16;7480
1692;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7520
1693;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03589E+15;4,38402E+15;4,09117E+16;7520
1694;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03692E+15;4,38402E+15;4,09117E+16;7520
1695;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03345E+16;4,38402E+15;4,09117E+16;7520
1696;4;6,03658E+15;8,94634E+15;3,37699E+16;1,0173E+16;1,89556E+16;1,76194E+15;7520
1697;5;6,04516E+15;8,94548E+14;3,37633E+16;1,01757E+16;1,90506E+15;1,76987E+15;7520
1698;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03433E+15;4,38402E+15;4,09117E+16;7520
1699;7;6,04302E+15;8,9457E+15;3,3765E+15;1,01738E+16;1,90269E+15;1,76789E+16;7520
1700;8;6,28693E+16;8,92131E+15;3,35783E+16;1,05303E+16;2,17294E+15;2,00321E+16;7520
1701;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;7560
1702;1;7,96193E+15;8,73457E+15;3,22136E+15;6,0359E+16;4,38402E+15;4,09117E+15;7560
1703;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03694E+14;4,38402E+15;4,09117E+15;7560
1704;3;7,96193E+15;8,73457E+15;3,22136E+15;6,00008E+15;4,38402E+15;4,09117E+15;7560
1705;4;6,0676E+15;8,94324E+15;3,37461E+16;1,01351E+15;1,92993E+16;1,79071E+15;7560
1706;5;6,07641E+15;8,94236E+15;3,37393E+16;1,01756E+16;1,93969E+15;1,79893E+16;7560
1707;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03432E+15;4,38402E+15;4,09117E+15;7560
1708;7;6,07424E+15;8,94258E+15;3,3741E+15;1,01737E+16;1,93728E+16;1,7969E+16;7560
1709;8;6,30444E+15;8,91956E+14;3,35649E+16;1,05302E+16;2,19234E+16;2,02042E+16;7560
1710;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7600
1711;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03592E+16;4,38402E+15;4,09117E+16;7600
1712;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03696E+16;4,38402E+15;4,09117E+16;7600
1713;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03343E+15;4,38402E+15;4,09117E+16;7600
1714;4;6,10049E+15;8,93995E+15;3,37208E+15;1,0173E+16;1,96637E+16;1,82155E+16;7600
1715;5;6,10951E+15;8,93905E+15;3,37139E+16;1,01757E+16;1,97636E+16;1,83008E+16;7600
1716;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03432E+15;4,38402E+15;4,09117E+16;7600
1717;7;6,1073E+15;8,93927E+15;3,37156E+16;1,01738E+16;1,97391E+16;1,82799E+16;7600
1718;8;6,32311E+15;8,91769E+15;3,35508E+15;1,05303E+16;2,21303E+15;2,0389E+15;7600
1719;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7640
1720;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03593E+15;4,38402E+15;4,09117E+16;7640
1721;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03699E+15;4,38402E+15;4,09117E+16;7640
1722;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03342E+14;4,38402E+15;4,09117E+16;7640
1723;4;6,13523E+15;8,93648E+15;3,36942E+16;1,01731E+16;2,00485E+16;1,85453E+16;7640
1724;5;6,14444E+13;8,93556E+14;3,36871E+15;1,01758E+16;2,01506E+16;1,86335E+16;7640
1725;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03431E+15;4,38402E+15;4,09117E+16;7640
1726;7;6,14221E+15;8,93578E+15;3,36888E+15;1,01739E+15;2,01259E+16;1,86121E+15;7640
1727;8;6,34297E+15;8,9157E+15;3,35357E+16;1,05305E+16;2,23503E+15;2,05867E+14;7640
1728;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7680
1729;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03595E+16;4,38402E+15;4,09117E+16;7680
1730;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;7680
1731;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03342E+16;4,38402E+15;4,09117E+16;7680
1732;4;6,17179E+15;8,93282E+14;3,36661E+15;1,01732E+16;2,04537E+16;1,8897E+15;7680
1733;5;6,18118E+15;8,93188E+15;3,3659E+15;1,01759E+16;2,05576E+15;1,8988E+16;7680
1734;6;7,96193E+15;8,73457E+15;3,22136E+15;6,0343E+15;4,38402E+15;4,09117E+16;7680
1735;7;6,17892E+15;8,93211E+15;3,36607E+15;1,0174E+16;2,05327E+16;1,89661E+15;7680
1736;8;6,36149E+15;8,91385E+15;3,35216E+16;1,05331E+16;2,25555E+16;2,07723E+16;7680
1737;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7720
1738;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03596E+15;4,38402E+15;4,09117E+16;7720
1739;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03703E+15;4,38402E+15;4,09117E+16;7720
1740;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03341E+15;4,38402E+15;4,09117E+16;7720
1741;4;6,21015E+15;8,92899E+15;3,36368E+16;1,01733E+15;2,08786E+16;1,92708E+16;7720
1742;5;6,21968E+15;8,92803E+15;3,36295E+16;1,01761E+16;2,09843E+16;1,93646E+16;7720
1743;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03429E+13;4,38402E+15;4,09117E+16;7720
1744;7;6,21741E+15;8,92826E+15;3,36313E+15;1,01741E+16;2,09592E+16;1,93422E+16;7720
1745;8;6,38382E+16;8,91162E+15;3,35047E+16;1,05333E+16;2,28029E+15;2,09975E+15;7720
1746;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7760
1747;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03598E+16;4,38402E+15;4,09117E+16;7760
1748;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03706E+15;4,38402E+15;4,09117E+16;7760
1749;3;7,96193E+15;8,73457E+15;3,22136E+15;6,0334E+15;4,38402E+15;4,09117E+16;7760
1750;4;6,25024E+15;8,92498E+15;3,36062E+15;1,01735E+16;2,13229E+16;1,96671E+16;7760
1751;5;6,25991E+15;8,92401E+15;3,35988E+16;1,01762E+16;2,143E+16;1,97635E+16;7760
1752;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03428E+14;4,38402E+15;4,09117E+16;7760
1753;7;6,25763E+15;8,92424E+15;3,36006E+16;1,01742E+16;2,14048E+15;1,97407E+16;7760
1754;8;6,40979E+15;8,90902E+15;3,3485E+16;1,0531E+16;2,30906E+15;2,12616E+16;7760
1755;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7800
1756;1;7,96193E+15;8,73457E+15;3,22136E+15;6,036E+15;4,38402E+15;4,09117E+16;7800
1757;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03708E+16;4,38402E+15;4,09117E+16;7800
1758;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03339E+15;4,38402E+15;4,09117E+16;7800
1759;4;6,29202E+16;8,9208E+15;3,35744E+15;1,01736E+16;2,17858E+16;2,00821E+16;7800
1760;5;6,3018E+15;8,91982E+15;3,3567E+16;1,01763E+16;2,18942E+16;2,01783E+16;7800
1761;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03428E+15;4,38402E+15;4,09117E+16;7800
1762;7;6,29952E+15;8,92005E+15;3,35687E+16;1,01743E+15;2,18688E+16;2,01557E+16;7800
1763;8;6,43449E+15;8,90655E+15;3,34663E+16;1,05312E+16;2,33643E+16;2,15149E+15;7800
1764;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;7840
1765;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03601E+16;4,38402E+15;4,09117E+15;7840
1766;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03711E+15;4,38402E+15;4,09117E+15;7840
1767;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03339E+15;4,38402E+15;4,09117E+15;7840
1768;4;6,3355E+14;8,91645E+15;3,35413E+16;1,01738E+16;2,22675E+16;2,05121E+16;7840
1769;5;6,34536E+15;8,91546E+15;3,35339E+16;1,01765E+15;2,23768E+15;2,06106E+16;7840
1770;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03427E+15;4,38402E+15;4,09117E+15;7840
1771;7;6,34307E+15;8,91569E+15;3,35356E+16;1,01745E+15;2,23515E+15;2,05877E+16;7840
1772;8;6,46044E+16;8,90396E+15;3,34467E+16;1,05314E+16;2,36518E+16;2,17831E+16;7840
1773;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;7880
1774;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03603E+15;4,38402E+15;4,09117E+15;7880
1775;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03713E+15;4,38402E+15;4,09117E+15;7880
1776;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03338E+15;4,38402E+15;4,09117E+15;7880
1777;4;6,37952E+15;8,91205E+15;3,35079E+15;1,01739E+16;2,27553E+15;2,0954E+16;7880
1778;5;6,38944E+15;8,91106E+15;3,35004E+16;1,01767E+16;2,28652E+16;2,10545E+16;7880
1779;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03426E+15;4,38402E+15;4,09117E+15;7880
1780;7;6,38716E+15;8,91128E+15;3,35021E+16;1,01746E+16;2,284E+15;2,10314E+16;7880
1781;8;6,48718E+14;8,90128E+15;3,34265E+15;1,05316E+16;2,39481E+15;2,2062E+15;7880
1782;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7920
1783;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03605E+14;4,38402E+15;4,09117E+16;7920
1784;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03716E+15;4,38402E+15;4,09117E+16;7920
1785;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03337E+15;4,38402E+15;4,09117E+16;7920
1786;4;6,42397E+15;8,9076E+15;3,34743E+16;1,01741E+16;2,32478E+16;2,14068E+15;7920
1787;5;6,43394E+15;8,90661E+15;3,34667E+16;1,01769E+16;2,33582E+15;2,15092E+16;7920
1788;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03425E+15;4,38402E+15;4,09117E+16;7920
1789;7;6,43166E+15;8,90683E+15;3,34685E+13;1,01748E+16;2,3333E+16;2,14858E+16;7920
1790;8;6,51468E+16;8,89853E+15;3,34058E+16;1,05318E+16;2,42528E+16;2,23513E+15;7920
1791;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+16;7960
1792;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03606E+16;4,38402E+15;4,09117E+16;7960
1793;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03719E+15;4,38402E+15;4,09117E+16;7960
1794;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03337E+15;4,38402E+15;4,09117E+16;7960
1795;4;6,46875E+14;8,90313E+15;3,34404E+16;1,01384E+16;2,37439E+16;2,18695E+15;7960
1796;5;6,47873E+14;8,90213E+15;3,34329E+15;1,01771E+15;2,38545E+15;2,19736E+16;7960
1797;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03424E+15;4,38402E+15;4,09117E+16;7960
1798;7;6,47647E+15;8,90235E+13;3,34346E+15;1,01749E+15;2,38294E+15;2,195E+15;7960
1799;8;6,5429E+15;8,89571E+15;3,33846E+15;1,0532E+16;2,45655E+16;2,26508E+16;7960
1800;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;8000
1801;1;7,96193E+15;8,73457E+15;3,22136E+15;6,03608E+15;4,38402E+15;4,09117E+15;8000
